;CreditSum;sex;age;EducationStatus;kolichestvo_rabotnikov_v_organizacii;Employment;OrgStanding_N;kolichestvo_detej_mladshe_18;Residence;ConfirmedMonthlyIncome (Target)
9144;299372.0;0;47;2;3;1;1.75;0;0;18498.18
9145;345658.0;0;46;4;3;2;27.0;0;0;51652.75
9146;500000.0;0;38;4;1;3;4.0;0;1;79394.64
9147;150000.0;0;28;2;3;1;0.5;1;1;25559.71
9148;500000.0;0;38;2;2;1;0.5;0;1;27614.27
9149;500000.0;0;51;2;1;1;15.0;0;0;16141.76
9150;500000.0;1;47;4;1;3;0.916666;2;1;160950.0
9151;500000.0;0;53;4;1;3;5.0;0;0;47603.67
9152;547000.0;0;38;4;3;3;10.5;1;1;55383.35
9153;50400.0;0;53;2;3;1;30.0;0;1;22139.05
9154;500000.0;0;38;4;2;3;16.0;0;1;46201.58
9155;162163.0;0;33;1;3;1;9.0;0;1;27392.29
9156;571429.0;0;30;4;1;1;5.0;2;0;28366.0
9157;75676.0;0;34;4;3;3;1.5;1;0;27797.43
9158;400000.0;1;56;2;1;1;10.0;0;0;25757.67
9159;345658.0;1;25;2;3;1;5.666666;2;0;42071.46
9160;324325.0;1;41;5;2;1;8.5;2;1;39443.44
9161;571429.0;1;25;2;3;3;1.166666;0;1;74827.04
9162;500000.0;1;29;2;3;1;5.25;1;1;39135.5
9163;378379.0;1;31;2;3;1;8.0;1;0;48958.25
9164;94737.0;1;22;2;3;1;0.75;0;0;28308.72
9165;726000.0;0;36;4;1;1;2.0;2;0;21155.79
9166;51949.0;1;23;4;2;1;0.75;0;0;21018.29
9167;105264.0;1;23;3;2;1;1.333333;0;0;21959.57
9168;600000.0;0;31;4;2;1;11.0;1;1;49489.66
9169;500000.0;1;31;4;2;1;9.0;0;1;76633.4
9170;184100.0;1;22;1;1;1;0.75;0;0;16100.85
9171;897000.0;1;52;2;2;2;9.0;0;0;28354.82
9172;457143.0;1;28;0;0;1;1.0;0;0;49033.74
9173;600000.0;1;46;1;2;1;4.0;1;1;58371.49
9174;51283.0;1;25;3;3;1;4.25;0;0;23123.17
9175;50000.0;1;34;4;3;1;4.416666;2;1;75618.33
9176;540541.0;1;58;1;3;1;34.5;0;0;25191.36
9177;300000.0;1;29;2;3;1;4.5;0;1;93457.11
9178;285715.0;0;43;4;1;1;3.0;1;0;19677.3
9179;860000.0;1;32;4;2;2;0.666666;2;1;146767.0
9180;300000.0;0;45;4;2;2;4.5;0;1;42078.95
9181;400000.0;1;39;3;3;1;13.0;2;1;82848.0
9182;500000.0;1;23;4;2;1;0.5;0;1;37998.94
9183;384860.72;0;51;2;1;1;20.0;0;0;15235.0
9184;1000000.0;1;38;4;3;3;15.0;2;0;123489.94
9185;813450.0;0;29;4;3;1;5.0;0;1;92380.22
9186;215000.0;1;30;4;1;3;1.5;1;0;33747.1
9187;1000000.0;0;37;4;3;1;16.0;0;1;40800.62
9188;300000.0;1;48;4;1;3;0.75;0;1;34937.75
9189;337500.0;0;48;2;1;1;18.333333;0;1;21356.06
9190;247250.0;0;25;4;1;1;0.833333;0;1;26000.55
9191;562500.0;0;46;2;3;1;17.916666;0;1;38407.02
9192;281250.0;0;24;4;3;1;1.416666;2;1;45448.14
9193;1175000.0;1;26;4;1;1;1.5;0;1;36900.9
9194;675000.0;1;47;2;0;4;1.916666;0;1;41999.0
9195;500000.0;1;27;2;1;1;2.083333;0;1;64647.84
9196;500000.0;0;48;4;3;3;20.0;0;1;69256.8
9197;587500.0;0;24;4;3;1;2.0;0;1;42174.3
9198;102500.0;0;45;4;1;3;7.8333330000000005;0;1;88287.09
9199;532100.0;1;37;2;3;1;17.0;0;1;25735.84
9200;337500.0;1;36;4;2;1;1.75;2;0;14284.0
9201;537500.0;1;39;2;3;1;18.0;2;1;61823.24
9202;600000.0;1;29;4;0;4;2.0;1;1;55680.0
9203;1000000.0;1;38;4;3;3;2.25;3;1;192348.57
9204;604125.0;1;30;4;1;1;6.5;0;0;47442.87
9205;91000.0;1;47;2;3;1;6.0;0;0;24009.0
9206;338569.0;1;35;2;3;1;11.5;2;1;27028.86
9207;600000.0;1;30;4;1;1;3.5;1;0;27442.42
9208;600000.0;0;35;4;2;3;2.5;3;1;125262.02
9209;323575.0;1;54;2;2;3;2.0;0;1;33167.26
9210;94500.0;0;55;2;1;1;5.0;0;1;11796.72
9211;51875.0;1;27;4;1;3;3.083333;1;1;30450.0
9212;231000.0;1;36;4;1;3;10.166666000000001;2;1;61961.38
9213;612000.0;0;57;2;3;2;31.0;0;1;32014.02
9214;400000.0;1;34;4;0;4;3.0;2;1;26282.0
9215;400000.0;0;38;4;3;3;10.0;2;1;63416.09
9216;105000.0;1;23;1;3;1;2.916666;0;0;25475.17
9217;562500.0;1;50;2;2;1;2.583333;1;0;34303.25
9218;103474.0;0;55;1;2;1;1.333333;0;1;14208.73
9219;950000.0;0;26;4;3;1;2.0;0;1;45785.12
9220;567000.0;0;55;4;1;1;30.0;0;1;31717.18
9221;107500.0;1;28;4;2;1;0.75;0;0;19068.02
9222;51500.0;0;44;2;3;1;9.166666000000001;0;0;24946.57
9223;800000.0;1;47;4;3;3;18.666666;2;0;50751.11
9224;1000000.0;1;35;4;3;4;5.5833330000000005;2;1;84812.11
9225;168750.0;0;44;4;2;2;20.166666;0;1;33349.46
9226;200000.0;0;35;4;3;1;11.0;1;1;21871.08
9227;71896.0;1;57;4;2;1;25.0;0;0;41497.57
9228;978600.0;0;37;4;2;1;8.0;2;1;54262.92
9229;387000.0;1;28;2;1;1;10.0;0;0;21285.84
9230;50000.0;1;31;2;3;1;1.416666;1;1;21946.79
9231;1000000.0;1;48;4;2;1;2.0;0;1;19653.72
9232;618750.0;1;30;3;1;1;4.916666;0;1;39855.03
9233;900000.0;1;31;4;3;3;11.0;1;1;41403.15
9234;2100000.0;0;48;4;1;1;4.666666;2;1;71934.44
9235;430000.0;1;51;4;3;1;3.0;0;0;36858.56
9236;299250.0;0;49;2;3;3;0.5;0;1;29040.02
9237;68000.0;0;26;4;2;3;0.333333;0;1;23350.76
9238;271975.0;0;21;5;3;1;1.0;0;1;23780.34
9239;151900.0;0;40;4;1;4;2.833333;1;1;35618.38
9240;329671.0;0;45;2;2;1;2.5;0;1;19866.31
9241;580000.0;1;60;4;2;2;9.0;0;0;46216.0
9242;517971.0;0;25;4;3;1;0.833333;0;1;30023.73
9243;500000.0;0;49;2;0;4;3.333333;0;1;70180.0
9244;587500.0;1;21;2;3;1;1.166666;0;0;20183.78
9245;309700.0;1;29;2;2;1;2.333333;0;1;20104.87
9246;538379.0;0;35;4;1;1;16.0;1;1;24924.0
9247;800000.0;1;24;2;3;1;1.75;0;1;26877.74
9248;108109.0;0;53;1;0;1;13.416666000000001;0;0;9570.0
9249;562500.0;1;38;4;2;3;0.666666;2;1;57328.54
9250;157895.0;1;49;2;3;1;7.0;0;1;33406.2
9251;450000.0;1;26;4;2;1;6.0;2;0;43521.29
9252;564132.0;0;41;2;3;1;24.0;0;1;51700.53
9253;168750.0;0;41;2;0;1;2.083333;2;0;17018.0
9254;225000.0;0;33;4;3;1;1.0;0;1;26561.13
9255;154830.46;1;54;1;1;1;5.0;0;0;10916.51
9256;658000.0;0;49;4;1;1;27.0;0;0;30487.38
9257;659446.26;0;44;4;3;1;10.0;0;1;65275.05
9258;515250.0;1;56;2;2;1;0.833333;1;0;22454.68
9259;562000.0;1;33;4;3;1;5.0;0;0;26495.12
9260;375125.6;1;49;4;1;4;2.0;1;0;26100.0
9261;375125.6;0;43;4;3;3;1.833333;1;0;41417.64
9262;126000.0;1;22;2;3;1;1.0;0;1;30790.84
9263;50000.0;1;28;2;1;1;2.833333;1;1;13050.0
9264;510000.0;1;52;4;1;3;0.583333;0;0;32663.15
9265;506250.0;0;41;4;1;1;19.666666;0;0;22870.05
9266;225000.0;0;49;1;3;3;13.0;1;1;52147.64
9267;600000.0;0;57;4;1;1;31.0;0;0;29178.27
9268;510000.0;0;48;4;1;1;17.0;0;0;29929.84
9269;310700.0;0;25;4;3;1;3.0;0;1;25990.04
9270;500000.0;1;33;3;0;4;1.666666;1;0;35061.0
9271;112500.0;0;59;2;1;1;0.416666;0;0;9478.35
9272;31000.0;0;33;2;2;3;4.0;2;1;27955.58
9273;900000.0;0;42;2;3;1;2.0;1;1;38495.13
9274;424500.0;1;33;2;3;1;9.0;2;1;49163.56
9275;493800.0;1;24;2;3;1;4.0;0;1;37164.69
9276;53460.0;1;26;2;2;1;4.0;0;1;19742.49
9277;50000.0;0;37;4;1;1;1.75;0;1;52000.0
9278;206253.72;1;41;2;3;1;7.0;2;0;25320.82
9279;250000.0;0;52;4;0;3;1.166666;0;0;16678.61
9280;670000.0;1;37;4;2;3;1.333333;2;1;79353.1
9281;500000.0;1;21;3;0;3;1.333333;0;1;30253.62
9282;999000.0;1;33;2;3;1;7.75;1;1;52700.42
9283;200000.0;1;29;4;3;1;1.25;0;1;35906.96
9284;645000.0;0;39;4;2;3;16.916666;2;1;76881.47
9285;50000.0;1;56;1;3;1;20.0;0;1;25804.78
9286;50000.0;0;37;2;3;3;5.25;1;1;42000.0
9287;107500.0;1;30;2;2;1;1.833333;0;1;26450.4
9288;148523.0;1;30;3;3;1;12.0;1;1;60636.88
9289;148350.0;1;31;4;3;1;10.833333;1;1;44590.78
9290;613450.0;1;24;2;1;1;3.0;0;1;20300.0
9291;420000.0;1;40;2;2;2;6.25;0;1;15980.0
9292;539059.0;0;55;4;1;4;20.0;0;0;41144.8
9293;500000.0;1;24;4;2;1;2.0;0;0;34091.6
9294;101450.0;1;54;2;1;1;6.5833330000000005;1;1;30450.0
9295;107500.0;0;40;4;1;3;10.0;1;1;47850.0
9296;725000.0;1;28;4;3;3;4.0;0;0;49169.23
9297;562500.0;1;51;2;3;1;16.0;0;1;40056.0
9298;104450.0;0;34;4;2;3;15.0;2;1;29403.88
9299;1000000.0;0;44;4;2;1;4.0;1;1;99066.54
9300;562500.0;0;43;4;0;1;16.0;1;0;31721.13
9301;275550.0;0;45;4;1;1;21.0;0;1;39394.0
9302;393750.0;1;54;4;2;1;5.5;1;1;30485.49
9303;300000.0;0;55;2;1;1;8.0;0;1;11945.62
9304;427000.0;0;49;2;3;1;14.0;0;0;18994.92
9305;917709.9;1;35;1;3;1;3.0;3;0;40580.05
9306;657810.72;0;34;4;0;1;10.0;1;1;57087.95
9307;466900.0;0;41;4;1;1;20.0;1;0;37827.16
9308;191483.88;0;49;2;3;1;10.0;0;1;23343.0
9309;275200.0;0;51;2;1;1;2.166666;0;1;20000.0
9310;350000.0;1;22;2;2;1;0.75;0;1;14297.0
9311;549451.0;1;33;2;3;1;0.666666;0;1;22594.91
9312;273128.48;0;56;1;2;4;6.0;0;1;19832.3
9313;115000.0;0;22;3;3;1;2.5;0;1;33966.2
9314;52500.0;0;48;4;3;2;2.333333;0;1;35135.0
9315;200000.0;0;46;4;1;1;1.416666;0;1;15866.0
9316;540000.0;0;47;4;1;1;28.0;1;1;64436.0
9317;112457.95;0;39;4;1;1;17.0;1;1;41376.09
9318;53750.0;0;39;2;1;1;0.916666;0;1;12838.31
9319;236000.0;0;43;4;1;1;18.0;2;0;36321.77
9320;31000.0;0;31;4;3;1;0.333333;2;1;27830.47
9321;337190.21;1;43;1;1;3;0.5;1;1;30450.0
9322;1000000.0;0;46;4;2;4;20.0;2;1;45726.11
9323;148050.0;1;33;3;3;1;10.0;1;1;22312.0
9324;322500.0;0;54;2;3;1;34.25;0;0;18707.16
9325;117500.0;0;30;1;2;1;6.0;3;0;32645.07
9326;400000.0;0;36;4;1;3;4.75;2;1;81274.0
9327;503000.0;0;44;4;0;3;16.0;0;0;42629.73
9328;490000.0;1;35;4;3;4;8.5;3;1;57234.36
9329;506250.0;0;36;4;1;1;17.583333;2;0;25095.75
9330;370000.0;0;27;4;3;1;5.0;0;1;60284.05
9331;337500.0;1;23;4;1;1;1.5;1;0;36629.9
9332;457143.0;1;39;4;3;1;10.0;2;1;20632.44
9333;109891.0;1;33;2;3;3;0.75;1;0;40364.36
9334;150000.0;0;21;2;1;1;0.583333;0;1;16041.79
9335;350000.0;1;48;2;3;1;27.0;0;1;53055.92
9336;264271.0;1;27;2;3;2;6.0833330000000005;0;1;28500.27
9337;225000.0;0;38;4;1;1;1.5;0;1;28855.62
9338;270315.97;0;33;4;1;1;6.666666;1;1;36041.25
9339;90000.0;0;45;4;3;2;12.0;0;1;60765.88
9340;470000.0;0;29;4;3;1;1.5;0;1;35520.0
9341;712000.0;0;30;4;0;3;7.0833330000000005;2;1;28932.78
9342;562500.0;1;51;4;1;4;4.166666;0;1;60900.0
9343;215250.0;1;33;4;0;4;4.0;1;1;175334.0
9344;459000.0;0;27;4;3;1;0.916666;0;1;22443.65
9345;1123349.79;1;30;2;3;1;7.166666;1;1;64883.47
9346;118125.0;0;40;4;2;1;10.0;1;1;36453.02
9347;174375.0;1;22;1;1;1;3.166666;0;1;47117.75
9348;600000.0;1;47;4;1;1;3.166666;0;1;51732.55
9349;385000.0;1;57;2;3;1;11.0;1;0;20905.57
9350;52224.0;1;39;2;2;1;1.583333;1;1;30327.61
9351;51354.0;0;40;2;3;3;2.0;0;1;23445.58
9352;305500.0;1;26;2;1;1;0.333333;0;0;20431.53
9353;225000.0;1;49;1;3;1;14.083332999999998;1;0;31764.66
9354;562500.0;1;28;4;3;2;4.0;1;1;36796.14
9355;812000.0;0;27;4;1;1;1.5;0;1;41336.16
9356;100000.0;1;42;4;1;2;0.666666;0;0;26100.0
9357;1000000.0;1;45;4;3;1;18.0;1;1;53460.72
9358;30000.0;1;56;2;1;1;12.333333;0;1;39221.25
9359;212084.54;0;40;4;2;1;21.666666;1;1;39781.79
9360;412303.34;1;46;2;3;1;23.0;2;1;59803.74
9361;376250.0;1;22;2;2;1;1.083333;0;1;24841.48
9362;400000.0;1;39;1;3;1;15.0;2;1;55143.71
9363;86000.0;0;24;4;2;1;2.0;0;1;22245.48
9364;904950.0;1;55;1;3;1;10.0;0;1;30531.65
9365;749636.21;1;34;2;3;1;6.3333330000000005;2;1;36659.85
9366;505000.0;0;52;2;1;3;1.0;0;1;26100.0
9367;480000.0;0;54;2;1;1;5.0;0;1;28626.27
9368;500000.0;1;35;4;3;3;11.583333;2;1;84690.93
9369;105000.0;1;48;2;2;1;17.5;1;1;36553.66
9370;500000.0;1;27;3;2;1;1.166666;0;0;33409.5
9371;235000.0;0;23;4;3;2;0.75;0;1;30315.27
9372;675000.0;0;51;4;3;3;6.0;0;1;100579.11
9373;105000.0;0;57;4;3;1;30.0;0;1;69936.31
9374;600000.0;0;48;4;1;3;3.5;0;0;39377.86
9375;508000.0;1;48;2;3;1;23.0;0;1;47235.93
9376;500000.0;1;22;2;3;1;0.5;0;1;35307.73
9377;506500.0;1;29;2;3;1;4.0;2;0;33665.61
9378;833000.0;1;35;2;3;1;0.583333;1;0;39823.97
9379;50000.0;0;30;4;3;3;7.0;0;1;38294.86
9380;215000.0;0;44;4;1;1;8.0;1;1;39790.42
9381;562500.0;0;46;2;2;3;25.0;0;0;22696.87
9382;40000.0;0;28;4;3;1;5.166666;0;1;37387.0
9383;478375.0;1;44;2;3;1;7.5;0;1;58423.19
9384;1000000.0;1;53;4;2;4;1.0;2;0;87725.0
9385;121613.0;0;46;4;0;1;3.5;0;0;18148.7
9386;154400.0;0;53;4;1;1;3.666666;0;1;30624.0
9387;246963.17;0;31;2;1;1;1.5;0;1;34139.75
9388;31000.0;0;35;2;1;1;10.0;2;1;14562.18
9389;500000.0;1;33;2;1;2;2.833333;2;1;52564.0
9390;322500.0;1;24;2;3;1;7.0;0;1;51682.17
9391;477000.0;1;37;4;0;3;7.0;2;1;45074.5
9392;596250.0;0;52;4;3;1;5.0;0;0;26010.06
9393;293750.0;0;44;2;1;2;16.416666;0;1;41096.73
9394;30000.0;0;34;4;3;3;10.0;1;1;71418.03
9395;600000.0;0;25;4;1;1;2.75;0;0;27952.65
9396;225000.0;1;23;2;1;1;1.583333;0;1;39340.78
9397;337500.0;0;24;4;3;1;2.0;0;1;25169.93
9398;323400.0;0;62;2;3;1;21.25;0;1;42290.13
9399;31000.0;0;23;4;3;1;1.333333;0;1;23579.11
9400;175497.0;0;26;4;3;1;1.5;1;1;39197.95
9401;494500.0;1;41;2;1;1;6.0;1;1;11167.13
9402;409450.0;1;36;2;1;1;2.0;2;1;28051.7
9403;500000.0;1;32;4;0;1;3.166666;1;0;24335.14
9404;645000.0;1;28;4;3;3;3.166666;0;1;38680.0
9405;157092.0;1;29;2;3;1;8.0;0;1;42031.76
9406;375312.38;0;43;4;3;3;1.833333;1;0;41417.64
9407;350000.0;1;46;2;3;1;22.0;1;1;59818.33
9408;1000000.0;1;53;4;3;1;33.0;0;1;90834.98
9409;712000.0;1;31;4;1;1;12.0;2;1;50460.0
9410;1000000.0;1;27;4;3;1;0.333333;2;1;30702.35
9411;70000.0;0;38;4;0;3;5.0;0;0;11524.21
9412;600000.0;1;32;4;1;3;1.166666;2;1;73447.75
9413;380000.0;1;35;4;3;1;8.0;2;1;37580.62
9414;31000.0;0;34;4;3;2;8.166666000000001;2;1;31791.46
9415;150000.0;0;33;4;3;3;2.666666;0;1;50823.16
9416;202650.32;0;50;2;1;1;20.0;0;0;16457.48
9417;605296.0;1;29;3;2;3;3.833333;0;0;60900.0
9418;500000.0;1;25;2;3;1;4.75;1;0;30417.36
9419;65940.0;0;42;2;2;3;20.0;2;0;27681.05
9420;165550.0;0;39;1;3;1;4.75;0;0;16896.61
9421;100000.0;1;48;1;2;1;15.75;0;0;6778.16
9422;700000.0;1;32;1;3;1;0.833333;2;0;45868.07
9423;376250.0;0;51;4;1;1;8.0;0;0;23842.76
9424;500000.0;1;42;4;2;3;16.416666;3;0;48222.0
9425;292500.0;1;26;4;0;1;1.083333;0;1;35158.11
9426;301388.0;1;49;4;1;1;3.0;0;1;30054.07
9427;113413.0;1;59;2;3;1;1.0;1;1;40180.83
9428;562500.0;0;43;2;3;1;16.0;0;0;30401.91
9429;370000.0;1;56;1;1;1;0.583333;0;0;25665.0
9430;100000.0;0;40;4;3;1;10.0;1;1;27187.54
9431;157500.0;1;21;1;2;1;0.916666;0;1;24022.68
9432;500000.0;1;44;4;2;4;3.166666;2;1;73950.0
9433;608469.44;0;41;2;3;1;22.75;0;1;26419.83
9434;760000.0;1;35;4;0;3;10.0;1;1;46452.49
9435;1000000.0;1;39;4;2;4;5.0;1;1;229630.56
9436;3000000.0;0;40;4;0;4;0.916666;1;0;92800.0
9437;470000.0;0;42;4;1;1;21.0;2;1;39867.16
9438;285155.22;0;55;2;2;1;2.333333;0;1;19575.25
9439;366776.5;0;57;5;0;1;8.083333;0;0;33447.61
9440;500000.0;1;55;2;1;1;1.416666;0;0;55551.17
9441;450000.0;0;48;1;3;1;0.666666;0;1;23863.4
9442;129000.0;0;51;2;2;1;8.25;0;0;20512.75
9443;170000.0;1;24;2;3;1;1.0;1;1;43420.0
9444;562500.0;1;27;4;1;1;1.666666;0;1;43803.73
9445;500000.0;1;55;2;3;3;1.0;0;1;36424.45
9446;337476.88;1;55;1;0;1;1.083333;0;0;21750.0
9447;337500.0;0;23;3;2;1;2.666666;0;1;17465.11
9448;248126.94;0;24;3;3;1;0.5;0;1;27474.35
9449;50000.0;1;26;4;3;3;1.166666;0;1;64360.0
9450;392692.29;0;46;2;1;3;27.0;0;1;26579.91
9451;100000.0;0;32;4;1;2;10.833333;0;1;56555.61
9452;269500.0;0;49;4;1;1;30.0;0;0;21091.0
9453;900000.0;1;36;4;3;3;16.0;3;1;52274.57
9454;600000.0;0;53;4;2;4;15.0;0;1;40748.51
9455;562500.0;0;57;2;1;1;15.0;0;1;21448.59
9456;950000.0;1;35;4;2;3;14.0;1;0;33087.61
9457;1125000.0;1;43;4;2;4;3.75;2;0;98556.0
9458;562500.0;1;35;2;2;1;6.5833330000000005;2;0;42238.4
9459;500000.0;1;44;2;1;1;5.75;1;0;20251.04
9460;337500.0;0;37;4;3;2;5.166666;1;0;27826.68
9461;500000.0;1;34;4;2;3;3.0;2;1;54978.44
9462;31000.0;0;27;5;3;1;5.0;0;0;36701.77
9463;500000.0;1;52;2;3;1;6.916666;0;1;70038.79
9464;337500.0;1;37;2;2;2;13.0;1;1;40075.0
9465;286305.22;0;35;4;1;1;1.916666;1;1;24360.0
9466;337500.0;1;34;3;3;1;10.0;2;1;33823.66
9467;56175.0;0;29;4;1;2;8.0;1;1;34052.97
9468;544500.0;1;25;2;3;1;2.166666;0;0;32112.0
9469;365313.0;0;63;2;2;1;36.0;0;1;17006.51
9470;176250.0;0;39;4;2;1;15.0;1;1;24012.0
9471;330000.0;0;41;4;3;1;21.25;1;1;56153.17
9472;300000.0;0;53;2;1;1;26.0;0;1;18736.38
9473;1000000.0;1;40;2;1;1;2.416666;2;0;13326.03
9474;268336.65;0;52;2;1;1;10.0;0;0;16534.92
9475;150000.0;0;21;3;0;3;1.083333;0;1;41559.86
9476;540134.0;0;54;4;1;3;29.0;0;1;41805.74
9477;299872.0;1;22;2;3;1;0.666666;0;1;49663.42
9478;250000.0;0;42;4;3;4;16.0;0;1;43063.2
9479;266700.0;1;59;4;1;4;2.0;0;1;43500.0
9480;32632.0;1;32;2;1;1;6.0;0;1;26246.7
9481;205974.0;1;26;2;3;1;5.0;0;1;55148.18
9482;194595.0;0;54;2;3;1;37.0;1;1;34048.86
9483;500000.0;1;39;1;3;1;12.0;1;0;42525.48
9484;1075000.0;1;34;4;1;4;2.666666;1;1;133330.47
9485;128500.0;0;46;4;1;1;21.0;0;0;36984.79
9486;550000.0;1;34;2;2;3;11.0;0;0;26619.14
9487;275000.0;1;26;2;3;1;7.166666;0;1;29641.77
9488;236500.0;1;52;2;3;1;1.5;0;0;40168.25
9489;162188.0;0;41;1;0;1;5.0;0;1;21750.0
9490;106257.86;0;44;4;2;1;1.166666;0;1;27930.72
9491;483750.0;1;24;2;3;1;4.0;0;1;47247.27
9492;235733.56;1;40;4;2;3;0.833333;2;1;63898.45
9493;500000.0;1;28;4;3;3;2.0;1;1;119932.16
9494;675000.0;1;27;2;3;2;4.0833330000000005;2;1;104783.44
9495;281250.0;1;23;2;3;1;3.0;0;0;42675.98
9496;172125.0;0;45;4;0;1;1.333333;1;0;13379.43
9497;150000.0;0;30;4;1;1;2.5;0;1;26247.9
9498;460000.0;0;53;2;0;3;16.0;0;0;18059.0
9499;2000000.0;1;43;4;1;4;2.166666;1;1;87000.0
9500;100000.0;1;37;4;1;1;5.0;2;1;45549.99
9501;409744.8;1;48;4;3;3;14.0;1;1;25274.29
9502;800000.0;0;41;4;3;2;3.833333;1;1;58466.33
9503;338625.0;1;35;2;3;1;14.0;2;1;37806.62
9504;52632.0;1;30;2;3;1;10.0;1;1;47105.55
9505;260000.0;1;33;4;3;3;1.083333;0;1;79622.58
9506;133980.0;0;37;1;0;3;8.0;1;1;43500.0
9507;495000.0;1;33;2;1;3;6.5833330000000005;2;1;45240.0
9508;450000.0;0;40;4;3;1;17.0;2;0;28747.13
9509;337500.0;1;28;3;2;1;2.333333;0;1;39570.5
9510;322500.0;1;37;2;3;1;14.0;2;0;32884.36
9511;380997.6;1;47;4;3;3;9.75;0;1;44793.19
9512;538522.0;1;41;4;2;3;19.0;2;1;47719.5
9513;404315.37;1;47;2;0;4;5.25;1;1;58290.0
9514;250000.0;1;26;2;0;1;7.0;0;1;26100.0
9515;304000.0;1;50;2;0;1;13.0;0;0;20880.0
9516;577315.0;1;55;2;3;1;20.0;0;1;35099.94
9517;562500.0;1;48;4;2;1;3.083333;0;1;28707.03
9518;51875.0;0;60;1;3;1;36.0;0;1;20987.17
9519;126816.83;0;54;2;1;1;29.666665999999996;0;0;9548.95
9520;720250.0;1;39;4;3;1;15.0;1;1;42211.21
9521;1000000.0;0;42;4;1;4;9.5;1;1;111351.3
9522;787500.0;1;48;4;2;1;10.166666000000001;1;1;76661.23
9523;710000.0;0;27;2;3;1;6.0;0;1;41837.33
9524;550000.0;0;23;2;3;1;3.333333;0;0;28795.63
9525;562500.0;0;38;4;2;3;9.0;2;1;61239.89
9526;562500.0;1;27;4;2;3;4.3333330000000005;0;1;52799.26
9527;105000.0;0;29;4;1;1;10.0;1;0;25234.24
9528;86000.0;1;27;1;3;1;1.25;0;1;20436.84
9529;500000.0;0;30;4;3;4;0.75;1;0;32615.89
9530;500000.0;0;39;4;3;1;0.833333;0;1;11283.88
9531;282319.0;1;26;2;3;1;1.5;0;1;29139.5
9532;31000.0;1;41;2;1;1;5.0;2;0;25811.2
9533;506000.0;1;51;4;3;2;33.0;0;1;62016.57
9534;645000.0;1;34;4;0;1;12.583333;1;0;57492.21
9535;168750.0;0;55;2;2;1;12.0;0;0;25317.0
9536;453000.0;0;53;2;3;1;34.0;0;0;14589.23
9537;300000.0;1;51;4;0;4;9.916666000000001;0;0;62161.5
9538;315000.0;1;32;4;3;1;1.5;0;1;52391.6
9539;562500.0;1;30;4;2;1;1.166666;1;1;59901.08
9540;506250.0;0;55;2;1;1;37.0;0;1;34118.5
9541;118910.77;0;32;5;2;1;10.666666000000001;2;0;22436.61
9542;136900.0;0;33;4;3;1;7.0;1;1;39689.42
9543;100000.0;0;30;4;3;1;5.0;1;1;25523.15
9544;210072.29;0;34;3;1;2;4.5833330000000005;0;1;54761.67
9545;600000.0;0;47;4;3;3;11.666666000000001;0;0;32792.5
9546;500000.0;0;60;2;3;1;40.0;0;0;51878.74
9547;509450.0;1;29;3;3;1;10.916666000000001;1;1;48577.65
9548;537500.0;0;53;2;3;1;29.583333000000003;0;1;55230.51
9549;600000.0;1;25;2;3;1;1.5;0;0;30888.84
9550;322500.0;1;53;4;3;1;4.0;1;1;81506.0
9551;787500.0;0;39;4;3;3;15.333332999999998;0;1;76540.77
9552;500000.0;1;26;3;3;1;3.5;0;1;44592.1
9553;100000.0;1;29;4;1;1;2.166666;1;1;73541.81
9554;587250.0;1;34;4;3;1;5.0833330000000005;0;0;28619.68
9555;593375.0;1;42;2;2;3;13.0;3;1;28908.02
9556;500000.0;0;45;4;1;3;7.0;0;0;29598.45
9557;70000.0;0;37;1;3;1;2.25;2;1;37847.22
9558;30000.0;0;27;3;1;1;0.75;0;1;19998.46
9559;365500.0;1;46;1;3;1;19.0;2;0;44344.69
9560;550000.0;1;37;5;0;4;5.25;3;1;77290.17
9561;484100.0;0;48;2;1;1;6.8333330000000005;0;0;24771.86
9562;760000.0;0;48;4;3;3;25.0;1;1;64314.94
9563;337500.0;0;51;4;2;1;21.0;0;0;23093.0
9564;500000.0;1;40;2;0;1;1.75;2;0;8700.0
9565;800000.0;0;35;4;0;1;0.916666;1;1;40890.0
9566;1339333.49;1;40;4;3;3;16.0;2;1;70681.33
9567;798000.0;1;40;2;3;1;17.5;0;1;38586.53
9568;310000.0;0;50;2;1;1;5.8333330000000005;0;0;21392.21
9569;437051.13;1;34;2;2;1;13.0;0;0;44556.98
9570;80000.0;1;35;2;2;1;2.0;0;1;37768.0
9571;31000.0;0;52;4;3;3;13.916666000000001;0;1;51210.67
9572;610000.0;1;57;2;3;1;16.0;0;1;36317.75
9573;525714.46;0;36;2;3;1;15.0;2;1;35049.27
9574;256010.0;0;49;2;2;1;26.916665999999996;0;0;14383.34
9575;596925.0;1;29;1;3;1;0.666666;2;1;40330.67
9576;500000.0;1;35;4;2;1;7.0;0;1;27745.18
9577;587500.0;0;47;4;3;1;0.916666;0;0;16940.52
9578;256500.0;0;45;2;3;2;12.0;0;1;33299.78
9579;300000.0;1;23;2;3;1;3.0;0;0;20702.93
9580;89250.0;1;31;2;3;1;11.833333;0;1;38545.27
9581;484257.0;0;57;4;2;1;21.5;0;1;25625.2
9582;500000.0;1;48;4;3;3;27.0;0;1;75090.92
